rn,avg,stddev_pop,count,max,min
1,25.8628774171939,5.0841836056571,16481,38.0642211405,11.9698613566
2,26.2703252225763,4.78807668385958,16481,39.5341606914,11.1396545605
3,26.5106954440383,4.3725227604782,16481,41.1608073068,10.0375938779
4,26.6978454096535,4.03491485981619,16481,41.2317372897,9.68594887544
5,26.8473972503384,3.78999136227057,16481,41.7720719114,8.06482997135
6,26.9700724442773,3.57045435978054,16481,42.6741353631,6.79539933283
7,27.0615186192518,3.41131992015428,16481,42.6931938534,6.06838334928
8,27.1580815099187,3.28580227394298,16481,42.3904583529,5.81423702946
9,27.2189143446776,3.17737942983594,16481,43.3449116855,5.76173405587
10,27.2570526086048,3.09923253284451,16481,41.5828956962,5.66597449853
11,27.2961189075577,3.02060473943659,16481,41.8282314814,5.51347598071
12,27.3470159166186,2.95569987496,16481,42.6344856021,9.03201061163
13,27.3719502363112,2.88841534457076,16481,43.9323679658,9.19803976388
14,27.4042193191481,2.85809646413044,16481,42.3243315553,9.11067343133
15,27.4482597970972,2.81081467407542,16481,41.0734175356,10.1602827006
16,27.485751469439,2.78676956063262,16481,41.1451766916,9.91523407319
17,27.5127394910985,2.76884116699626,16481,41.4952258768,8.94039161469
18,27.52661140005,2.76851045754372,16481,41.9012419363,7.61651363762
19,27.5541936571536,2.74885820403041,16481,42.271921741,9.64222822684
20,27.5829548762891,2.74915397899269,16481,42.6503928441,9.31432533867
21,27.6074326435705,2.73183371540848,16481,44.8768240388,9.03738926142
22,27.642842345607,2.72860236113551,16481,45.1889647846,8.62865371075
23,27.6667549575956,2.72941918227863,16481,46.4568029654,9.65294608303
24,27.6941412054747,2.74572178547785,16481,47.215900762,9.53734575005
25,27.70879157177,2.7369894852346,16481,43.5806784082,9.81245987507
26,27.7220708117599,2.76067493602214,16481,44.8644843284,9.40897382988
27,27.736013313397,2.76383243318649,16481,45.4322769777,9.29513750963
28,27.7475112761144,2.79331077933489,16481,47.3019493727,9.19036134902
29,27.7725119594112,2.79972272916804,16481,49.9371328019,9.09723734253
30,27.7721938117628,2.81329416753846,16481,50.4309798764,8.49055650337
31,27.7532647742956,2.82630252319576,16481,52.5968771908,7.52276437624
32,27.7426420716051,2.88096791990837,16481,52.6925183966,6.79253393445
